taxon,true_label,reference_predicted_label,reference_predicted_probability,mean_absolute_probability_change_reference_class,probability_sd_reference_class,probability_interval_width_reference_class,classification_switching_rate,prediction_agreement_rate
hCoV-19/England/PLYM-18D8C6C/2021,B.1.617.2,B.1.617.2,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/MILK-1682CCD/2021,AY.4,AY.4,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Bahrain/342527173/2021,B.1.617.2,B.1.617.2,0.7266667,0.021966662,0.02632318,0.106916666,0.0,1.0
hCoV-19/England/PLYM-1AF3373/2021,B.1.617.2,AY.4,0.6333333,0.05098333,0.057389215,0.2100833,0.015,0.985
hCoV-19/England/NEWC-20C7658/2021,AY.4,AY.4,0.8466667,0.024716692,0.023771077,0.099999964,0.0,1.0
hCoV-19/Finland/2075/2021,B.1.1.7,B.1.1.7,0.98333335,0.0085,0.008732512,0.03333336,0.0,1.0
hCoV-19/England/ALDP-1689349/2021,AY.4,AY.4,1.0,0.0069833267,0.006223584,0.020083308,0.0,1.0
hCoV-19/Zimbabwe/CERI-KRISP-K011545/2020,B.1.351,B.1.351,0.82,0.027833324,0.02351019,0.09016663,0.0,1.0
hCoV-19/USA/NC-CDC-LC0066587/2021,B.1.526,B.1.526,0.74,0.045216676,0.032723416,0.13008332,0.0,1.0
hCoV-19/England/MILK-18B11B5/2021,B.1.617.2,B.1.617.2,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/USA/CA-CDC-FG-036221/2021,B.1.526,B.1.526,0.31,0.055533335,0.049800035,0.19674999,0.045,0.955
hCoV-19/Scotland/QEUH-20C9C36/2021,AY.4,B.1.617.2,0.43666667,0.0533,0.030675722,0.12358332,0.065,0.935
hCoV-19/USA/MA-CDCBI-MGB_01095/2021,B.1.617.2,B.1.617.2,0.84,0.039683312,0.026455281,0.10008335,0.0,1.0
hCoV-19/England/ALDP-1ED9FC6/2021,AY.4,AY.4,0.83666664,0.029616652,0.024451304,0.09341669,0.0,1.0
hCoV-19/Portugal/PT21724/2021,BA.1,BA.1,0.83,0.02896665,0.024767607,0.09016669,0.0,1.0
hCoV-19/England/ALDP-1FA0E7F/2021,B.1.617.2,B.1.617.2,0.81666666,0.036983334,0.024041628,0.08699995,0.0,1.0
hCoV-19/USA/TX-CDC-QDX24087675/2021,C.37,C.37,0.66333336,0.029450009,0.035517443,0.13008332,0.0,1.0
hCoV-19/England/ALDP-1977BAD/2021,AY.4,AY.4,1.0,1.666665e-05,0.00023511203,0.0,0.0,1.0
hCoV-19/USA/PA-CDC-ASC210067070/2021,B.1.526,B.1.526,0.87333333,0.026333332,0.021726562,0.08674997,0.0,1.0
hCoV-19/Ireland/D-NVRL-20IRL10513/2020,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-17489/2021,B.1.617.2,B.1.617.2,0.97,0.044216696,0.022571065,0.08349997,0.0,1.0
hCoV-19/Finland/V11203/2021,B.1.351,B.1.351,0.68666667,0.036066666,0.04001626,0.15016669,0.0,1.0
hCoV-19/England/HSLL-1C664B2/2021,AY.4,AY.4,1.0,0.0013499988,0.002136909,0.0066666603,0.0,1.0
hCoV-19/USA/CA-TCPHL-032221-28/2021,B.1.429,B.1.429,0.93333334,0.012616659,0.016243206,0.06666666,0.0,1.0
hCoV-19/England/ALDP-1A40E58/2021,AY.4,AY.4,0.99333334,0.0052666618,0.0027670655,0.00999999,0.0,1.0
hCoV-19/England/MILK-1DCEA97/2021,B.1.617.2,B.1.617.2,0.76,0.056716662,0.028395573,0.103583336,0.0,1.0
hCoV-19/Germany/BY-RKI-I-189497/2021,B.1.617.2,B.1.617.2,1.0,0.00024999975,0.0009391181,0.0033333302,0.0,1.0
hCoV-19/India/JK-NCDC-280967/2021,B.1.617.1,B.1.617.1,0.6666667,0.03435002,0.028722616,0.11675,0.0,1.0
hCoV-19/England/NEWC-1EE4186/2021,AY.4,AY.4,0.6766667,0.048683338,0.049997997,0.20683336,0.0,1.0
hCoV-19/India/MH-ILSGS01479/2021,B.1.617.1,B.1.617.1,0.58,0.028033327,0.033711124,0.13341665,0.0,1.0
hCoV-19/Germany/HH-HPI-p4557/2021,B.1.1.7,B.1.1.7,0.96,0.011066683,0.012061153,0.04666668,0.0,1.0
hCoV-19/USA/ME-HETL-J2598/2021,B.1.429,B.1.429,0.67,0.073450014,0.05781599,0.23341668,0.0,1.0
hCoV-19/Reunion/PIMIT_15990/2021,B.1.351,B.1.351,0.91,0.015466686,0.017189927,0.06674999,0.0,1.0
hCoV-19/USA/CA-CZB-33462/2021,B.1.525,B.1.525,0.9866667,0.0052666627,0.006993566,0.026833296,0.0,1.0
hCoV-19/England/QEUH-F8E38A/2021,B.1.1.7,B.1.1.7,0.99666667,0.0031833304,0.0006910132,0.0033333302,0.0,1.0
hCoV-19/India/WB-1931300251382/2021,B.1.617.1,B.1.617.1,0.9266667,0.03523334,0.020876784,0.07674998,0.0,1.0
hCoV-19/England/MILK-12826F0/2021,B.1.1.7,B.1.1.7,1.0,0.0015666651,0.0023783725,0.0066666603,0.0,1.0
hCoV-19/USA/CA-Curative-593613092910/2021,P.1,P.1,0.57,0.07411666,0.06188015,0.24358332,0.0,1.0
hCoV-19/Denmark/DCGC-147663/2021,B.1.617.2,B.1.617.2,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/England/MILK-1C55225/2021,B.1.617.2,B.1.617.2,0.88666666,0.029833334,0.037298366,0.14016664,0.0,1.0
hCoV-19/England/ALDP-CC0264/2020,B.1.1.7,B.1.1.7,1.0,0.00034999967,0.0010748375,0.0033333302,0.0,1.0
hCoV-19/England/NEWC-1D9DA19/2021,AY.4,AY.4,0.92,0.01603332,0.014643116,0.05341667,0.0,1.0
hCoV-19/NewZealand/21MV0081/2021,B.1.1.7,B.1.1.7,0.99,0.004483329,0.0049463464,0.016749978,0.0,1.0
hCoV-19/Wales/PHWC-4CC93E/2021,B.1.1.7,B.1.1.7,1.0,0.013349988,0.0064420216,0.020083308,0.0,1.0
hCoV-19/England/MILK-1B00187/2021,AY.4,AY.4,0.91333336,0.013350001,0.016316924,0.06349999,0.0,1.0
hCoV-19/Denmark/DCGC-179332/2021,B.1.617.2,B.1.617.2,0.8433333,0.019883336,0.025156792,0.10008329,0.0,1.0
hCoV-19/Colombia/ANT-CWOHC-VG-SEC01527S/2021,B.1.621,B.1.621,0.9766667,0.007983334,0.009802938,0.03666669,0.0,1.0
hCoV-19/England/PLYM-1F84943/2021,AY.4.2,AY.4.2,0.98,0.007816665,0.00953472,0.03333336,0.0,1.0
hCoV-19/England/ALDP-11CE7D8/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/NY-PRL-2021_0519_00C17/2021,B.1.351,B.1.351,0.7966667,0.062483348,0.028533017,0.110000014,0.0,1.0
hCoV-19/England/OXON-F7FA4B/2021,B.1.1.7,B.1.1.7,0.97,0.014766694,0.015496923,0.060000002,0.0,1.0
hCoV-19/Brazil/RJ-LNN03160/2021,P.1,P.1,0.9766667,0.018883364,0.011461425,0.04341668,0.0,1.0
hCoV-19/England/ALDP-1A39C1C/2021,AY.4,AY.4,0.99666667,0.0024666644,0.0033499552,0.00999999,0.0,1.0
hCoV-19/Sweden/01_SE100_21CS511121/2021,B.1.617.2,B.1.617.2,0.91333336,0.01590001,0.019139145,0.07674998,0.0,1.0
hCoV-19/Botswana/R17B42_BHP_000473061/2021,B.1.351,B.1.351,0.56333333,0.038116664,0.048206843,0.20008332,0.0,1.0
hCoV-19/England/NEWC-20C26C6/2021,AY.4,AY.4,0.8466667,0.029433336,0.03557708,0.1269167,0.0,1.0
hCoV-19/Finland/3733/2021,B.1.1.7,B.1.1.7,1.0,0.0006166661,0.0014172535,0.0033333302,0.0,1.0
hCoV-19/SouthAfrica/Tygerberg_3276/2021,BA.1,BA.1,0.85333335,0.019866677,0.02453286,0.09683329,0.0,1.0
hCoV-19/England/MILK-167F892/2021,B.1.617.2,B.1.617.2,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Spain/RI-IBV-99027072/2021,P.2,P.2,0.7366667,0.047833346,0.030294847,0.12016666,0.0,1.0
hCoV-19/England/MILK-167C2E2/2021,AY.4,AY.4,0.9866667,0.006633327,0.005236194,0.020083308,0.0,1.0
hCoV-19/USA/MA-CDCBI-CRSP_2YCGZL26BP3ALVSM/2021,B.1.617.2,B.1.617.2,0.9166667,0.022016646,0.014500096,0.056666613,0.0,1.0
hCoV-19/England/HSLL-18B08FD/2021,AY.4,B.1.617.2,0.46666667,0.037433334,0.044300426,0.16666669,0.055,0.945
hCoV-19/England/PLYM-18CB14F/2021,AY.4,AY.4,1.0,0.000333333,0.0011546995,0.0033333302,0.0,1.0
hCoV-19/England/NEWC-2027638/2021,AY.4.2,AY.4.2,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Turkey/HSGM-D3316/2021,B.1.617.2,B.1.617.2,0.9866667,0.012833335,0.010991471,0.040166676,0.0,1.0
hCoV-19/England/MILK-164A71B/2021,B.1.617.2,B.1.617.2,0.9266667,0.017316664,0.022132022,0.07349998,0.0,1.0
hCoV-19/England/ALDP-196A0EA/2021,B.1.617.2,B.1.617.2,0.86333334,0.033766676,0.025525043,0.093333304,0.0,1.0
hCoV-19/England/BRBR-1A1E460/2021,AY.4,AY.4,0.6766667,0.02875,0.030542461,0.12666667,0.0,1.0
hCoV-19/India/WB-1931300256087/2021,B.1.617.1,B.1.617.1,0.21666667,0.030766666,0.037841763,0.14666666,0.47,0.53
hCoV-19/Brazil/PA-FIOCRUZ-30521/2021,P.1,P.1,0.99666667,0.007149994,0.007864101,0.029999971,0.0,1.0
hCoV-19/England/PLYM-18D8B41/2021,B.1.617.2,B.1.617.2,0.9866667,0.008049998,0.009055986,0.03341669,0.0,1.0
hCoV-19/Austria/CeMM5313/2021,B.1.1.7,B.1.1.7,0.99666667,0.0026166642,0.0022335178,0.0066666603,0.0,1.0
hCoV-19/Scotland/QEUH-12E930F/2021,B.1.1.7,B.1.1.7,0.99333334,0.0063333274,0.006236091,0.01999998,0.0,1.0
hCoV-19/England/PLYM-1F829EB/2021,AY.4,AY.4,0.7866667,0.030933313,0.02431074,0.09666669,0.0,1.0
hCoV-19/England/NEWC-202453E/2021,AY.4,AY.4,0.49333334,0.040183328,0.0457013,0.17358333,0.0,1.0
hCoV-19/USA/AZ-TG935186/2021,B.1.526,B.1.351,0.13333334,0.027216671,0.020988032,0.08025001,0.815,0.18500000000000005
hCoV-19/Denmark/DCGC-128846/2021,B.1.617.2,B.1.617.2,0.93333334,0.0202,0.019809064,0.07341665,0.0,1.0
hCoV-19/England/ALDP-20DBA37/2021,AY.4.2,AY.4.2,0.5833333,0.056949988,0.039484143,0.15358335,0.02,0.98
hCoV-19/USA/ME-CDC-2-4653782/2021,B.1.621,B.1.621,0.98333335,0.018533349,0.014750375,0.056833327,0.0,1.0
hCoV-19/Denmark/DCGC-147711/2021,B.1.617.2,B.1.617.2,0.32,0.0239,0.028973915,0.11016664,0.0,1.0
hCoV-19/Germany/SN-RKI-I-193496/2021,B.1.617.2,B.1.617.2,0.7133333,0.03371669,0.024992391,0.09666669,0.0,1.0
hCoV-19/England/MILK-201A35F/2021,AY.4,AY.4,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/England/MILK-12524FF/2021,B.1.1.7,B.1.1.7,0.96,0.012783358,0.010024636,0.04008335,0.0,1.0
hCoV-19/Mexico/QUE-InDRE_FB15668_S2532/2021,C.37,C.37,1.0,0.00721666,0.0049863933,0.01666665,0.0,1.0
hCoV-19/England/ALDP-1A39CEF/2021,B.1.617.2,B.1.617.2,0.94666666,0.0109499935,0.013594837,0.05008334,0.0,1.0
hCoV-19/Chile/RM-107092/2021,P.1,P.1,0.96,0.014483323,0.01354251,0.056666672,0.0,1.0
hCoV-19/USA/CA-SC-257617/2021,B.1.617.2,B.1.617.2,0.56666666,0.025866661,0.030805105,0.1135,0.0,1.0
hCoV-19/England/NEWC-20C3B02/2021,AY.4,AY.4,0.77,0.028450012,0.025851063,0.10008329,0.0,1.0
hCoV-19/USA/WA-UW-21042239613/2021,B.1.525,B.1.525,0.99666667,0.017166663,0.025807645,0.08333331,0.0,1.0
hCoV-19/England/QEUH-1C597AA/2021,AY.4,AY.4,0.74666667,0.03228333,0.039509322,0.14399993,0.0,1.0
hCoV-19/India/MH-NS2470/2021,B.1.617.1,B.1.351,0.25,0.028299998,0.035085212,0.12349999,0.155,0.845
hCoV-19/Philippines/PH-PGC-45989/2021,B.1.351,B.1.351,0.88,0.022983328,0.021913914,0.08333331,0.0,1.0
hCoV-19/Finland/2084/2021,B.1.1.7,B.1.1.7,0.99333334,0.0034666634,0.004514048,0.01666665,0.0,1.0
hCoV-19/USA/IL-CDC-LC0101065/2021,B.1.621,B.1.621,0.68,0.03246667,0.031930897,0.1169166,0.0,1.0
hCoV-19/USA/DE-B1090587/2021,B.1.526,B.1.526,0.5733333,0.04015001,0.033432182,0.13,0.0,1.0
hCoV-19/USA/NY-CDC-QDX22728146/2021,B.1.1.7,B.1.1.7,1.0,0.0018833316,0.0024850082,0.0066666603,0.0,1.0
hCoV-19/USA/NY-PRL-2021_0930_03B05/2021,B.1.617.2,B.1.617.2,0.80333334,0.036116656,0.023402132,0.08349997,0.0,1.0
hCoV-19/Switzerland/GE-33060394/2021,B.1.1.7,B.1.1.7,0.99666667,0.0022833312,0.0027136973,0.00999999,0.0,1.0
hCoV-19/India/DL-NCDC-2309331/2021,B.1.525,B.1.525,0.50666666,0.05958333,0.049128447,0.18333334,0.0,1.0
hCoV-19/England/QEUH-1D05584/2021,B.1.617.2,B.1.617.2,0.8233333,0.018333327,0.022821795,0.08675003,0.0,1.0
hCoV-19/Peru/CAL-INS-970/2021,C.37,C.37,0.96,0.0129333595,0.01096075,0.04333335,0.0,1.0
hCoV-19/Australia/SA0707/2021,B.1.617.1,B.1.617.1,0.95,0.0112666655,0.013790456,0.05341667,0.0,1.0
hCoV-19/England/MILK-1647C4C/2021,B.1.617.2,B.1.617.2,0.73333335,0.0347,0.044232704,0.17675,0.0,1.0
hCoV-19/Switzerland/AG-ETHZ-620398/2021,B.1.351,B.1.351,0.9866667,0.00598333,0.007870318,0.030000031,0.0,1.0
hCoV-19/USA/FL-CDC-ASC210110272/2021,P.1,P.1,0.99666667,0.0026333309,0.0036030817,0.00999999,0.0,1.0
hCoV-19/Brazil/GO-HLAGYN-1586281/2021,P.2,P.2,0.95,0.012766656,0.01293036,0.04674995,0.0,1.0
hCoV-19/Germany/BE-ChVir-LB-210429-4424/2021,B.1.525,B.1.525,0.31333333,0.051999997,0.037388355,0.14016667,0.0,1.0
hCoV-19/England/OXON-F42D39/2020,B.1.1.7,B.1.1.7,1.0,0.00078333257,0.0017313273,0.0066666603,0.0,1.0
hCoV-19/England/SHEF-10CC225/2020,B.1.1.7,B.1.1.7,1.0,0.014966658,0.012775805,0.050000012,0.0,1.0
hCoV-19/USA/MA-CDCBI-CRSP_SZZIP6DXY2IMHWTN/2021,B.1.526,B.1.526,0.97,0.02576668,0.031366494,0.100000024,0.0,1.0
hCoV-19/Switzerland/GE-HUG-34380913/2021,B.1.617.2,B.1.617.2,0.7366667,0.047416657,0.05066853,0.2134167,0.0,1.0
hCoV-19/England/PLYM-1AF3504/2021,B.1.617.2,B.1.617.1,0.27666667,0.023833333,0.029092401,0.11341666,0.0,1.0
hCoV-19/USA/MA-CDCBI-CRSP_SWDBKBWP7QNH3YD3/2021,B.1.526,B.1.526,0.69666666,0.03534999,0.030509558,0.11683333,0.0,1.0
hCoV-19/England/PLYM-18B39BB/2021,B.1.617.2,B.1.617.2,0.95,0.01831665,0.014988645,0.05675,0.0,1.0
hCoV-19/England/MILK-1DA35E2/2021,AY.4,AY.4,0.9033333,0.01670002,0.019423474,0.07683331,0.0,1.0
hCoV-19/England/QEUH-1673B68/2021,B.1.1.7,B.1.1.7,0.9866667,0.0101,0.008817351,0.03333336,0.0,1.0
hCoV-19/England/CAMC-12DF73D/2021,B.1.1.7,B.1.1.7,1.0,0.00011666655,0.00061259855,0.0033333302,0.0,1.0
hCoV-19/Colombia/ANT-CWOHC-VG-SEC00775U/2021,B.1.621,B.1.621,0.74333334,0.07333333,0.09646703,0.37025,0.0,1.0
hCoV-19/France/IDF-HMN-21052080161/2021,B.1.351,B.1.351,0.95,0.010183329,0.012538548,0.05008334,0.0,1.0
hCoV-19/England/CAMC-115EB0E/2021,B.1.1.7,B.1.1.7,1.0,0.000333333,0.0010540915,0.0033333302,0.0,1.0
hCoV-19/India/UP-IGIB-712364/2021,B.1.617.1,B.1.617.1,0.51,0.03051666,0.03230858,0.12683335,0.0,1.0
hCoV-19/England/MILK-1D09140/2021,AY.4,AY.4,0.99666667,0.002666664,0.0037527732,0.013333321,0.0,1.0
hCoV-19/England/QEUH-1C674FD/2021,AY.4,AY.4,0.96666664,0.010500017,0.013055448,0.04675001,0.0,1.0
hCoV-19/USA/MA-CDC-QDX22292219/2021,P.2,P.2,0.7866667,0.033716686,0.037237376,0.14008331,0.0,1.0
hCoV-19/Denmark/DCGC-128213/2021,B.1.617.2,B.1.617.2,0.76666665,0.028883347,0.022866273,0.086916625,0.0,1.0
hCoV-19/USA/FL-TGH-0143/2021,P.2,P.2,0.20333333,0.03108333,0.024135444,0.090083316,0.205,0.795
hCoV-19/USA/WA-Altius-ALTCOV-R3IPXXGIDBNFO7SG/2021,B.1.526,B.1.526,0.99666667,0.008349993,0.007395772,0.026666641,0.0,1.0
hCoV-19/England/PLYM-1F816A9/2021,B.1.617.2,B.1.617.2,0.38333333,0.02645,0.0325706,0.12666667,0.065,0.935
hCoV-19/Scotland/QEUH-16583F8/2021,B.1.1.7,B.1.1.7,0.96666664,0.013400032,0.011802974,0.04341668,0.0,1.0
hCoV-19/Scotland/QEUH-168210A/2021,AY.4,AY.4,0.93333334,0.029233327,0.03725116,0.1369167,0.0,1.0
hCoV-19/England/ALDP-168CA14/2021,AY.4,AY.4,1.0,4.999995e-05,0.00040517445,0.0,0.0,1.0
hCoV-19/Australia/NSW-ICPMR-10779/2021,B.1.617.2,B.1.617.2,0.9433333,0.013983326,0.016732125,0.05675,0.0,1.0
hCoV-19/India/MH-NCDC-290926/2021,B.1.617.1,B.1.617.1,0.92333335,0.023766674,0.0189609,0.07016665,0.0,1.0
hCoV-19/USA/CA-CDC-FG-012740/2021,B.1.429,B.1.429,0.94666666,0.05394999,0.07403823,0.27341664,0.0,1.0
hCoV-19/Denmark/DCGC-176258/2021,B.1.617.2,B.1.617.2,0.66,0.02433333,0.02860573,0.106916666,0.0,1.0
hCoV-19/USA/OR-OHSU-211820435/2021,B.1.351,B.1.621,0.22,0.041416664,0.04567503,0.18341666,0.29,0.71
hCoV-19/USA/FL-CDC-QDX22062506/2021,B.1.427,B.1.427,0.86,0.02438334,0.025537508,0.10341662,0.0,1.0
hCoV-19/England/NEWC-20248CC/2021,AY.4,AY.4,0.7633333,0.046749994,0.049386658,0.19349998,0.0,1.0
hCoV-19/England/CAMC-CB8AFE/2020,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/NEWC-1E48162/2021,AY.4,AY.4,0.99666667,0.012733323,0.0070110196,0.026666641,0.0,1.0
hCoV-19/England/ALDP-2036C43/2021,B.1.617.2,B.1.617.2,0.6066667,0.050983354,0.029829884,0.1135,0.0,1.0
hCoV-19/USA/CA-CDC-QDX26988223/2021,B.1.621,B.1.621,0.99,0.004749996,0.006231079,0.020083308,0.0,1.0
hCoV-19/SouthAfrica/KRISP-K015920/2021,B.1.351,B.1.351,0.96666664,0.03011664,0.015525876,0.06341666,0.0,1.0
hCoV-19/Denmark/DCGC-178524/2021,B.1.617.2,B.1.617.2,0.81333333,0.029799996,0.035282336,0.1303333,0.0,1.0
hCoV-19/Netherlands/GR-UMCG-MMB_2203/2021,B.1.617.2,B.1.617.2,0.99666667,0.0037499964,0.00455823,0.01666665,0.0,1.0
hCoV-19/SouthAfrica/NICD-N22059/2021,BA.1,BA.1,1.0,0.003199997,0.0036030817,0.00999999,0.0,1.0
hCoV-19/Mexico/TAB-InDRE_FB18410_S4351/2021,P.1,P.1,0.99,0.004866662,0.0053394707,0.01999998,0.0,1.0
hCoV-19/England/ALDP-1B010E3/2021,AY.4,B.1.617.2,0.23333333,0.027549997,0.030102745,0.10700001,0.1,0.9
hCoV-19/England/MILK-1A11087/2021,B.1.617.2,B.1.617.2,0.9533333,0.01379999,0.014665294,0.05675,0.0,1.0
hCoV-19/Scotland/QEUH-20C108D/2021,AY.4,AY.4,0.87333333,0.018433327,0.02265762,0.0834167,0.0,1.0
hCoV-19/England/OXON-F51EAD/2021,B.1.1.7,B.1.1.7,0.9866667,0.0057999957,0.007593781,0.026749969,0.0,1.0
hCoV-19/Brazil/MG-LBI262/2021,P.2,P.2,0.82,0.041883327,0.04635364,0.16691667,0.0,1.0
hCoV-19/Brazil/MT-3728/2021,P.1,P.1,0.9766667,0.00801667,0.010532695,0.04341668,0.0,1.0
hCoV-19/USA/NY-Wadsworth-21043578-01/2021,C.37,C.37,0.97333336,0.011266657,0.0071391687,0.026666641,0.0,1.0
hCoV-19/USA/MO-CDC-ASC210108846/2021,P.1,P.1,0.99666667,0.0035499965,0.0042530666,0.01666665,0.0,1.0
hCoV-19/Philippines/PH-PGC-18172/2021,P.3,P.3,0.72,0.096549995,0.121838205,0.43358332,0.0,1.0
hCoV-19/England/OXON-F50336/2021,B.1.1.7,B.1.1.7,0.99666667,0.01174999,0.0074684313,0.030000031,0.0,1.0
hCoV-19/USA/ND-NDDH-01933/2021,B.1.526,B.1.525,0.26,0.04138333,0.043660786,0.15716666,0.04,0.96
hCoV-19/Turkey/HSGM-D4603/2021,B.1.617.2,B.1.617.2,0.99333334,0.006883328,0.007799124,0.026749969,0.0,1.0
hCoV-19/England/LSPA-20EB524/2021,AY.4,AY.4,0.9433333,0.013533321,0.0151130445,0.053333282,0.0,1.0
hCoV-19/England/MILK-1CF158C/2021,AY.4,AY.4,0.6533333,0.030500019,0.02982236,0.110249996,0.0,1.0
hCoV-19/USA/NH-CDCBI-CRSP_E7GGDOYFU5P7VR26/2021,B.1.526,B.1.526,0.79333335,0.050983354,0.027305467,0.11008334,0.0,1.0
hCoV-19/Brazil/RJ-FIOCRUZ-5012/2021,P.2,P.2,0.97333336,0.020116702,0.012794084,0.050000012,0.0,1.0
hCoV-19/England/PLYM-18BEA62/2021,AY.4,AY.4,0.74333334,0.024066659,0.025762502,0.096916676,0.0,1.0
hCoV-19/Australia/NSW-ICPMR-7985/2021,B.1.617.2,B.1.617.2,0.9766667,0.011583352,0.011864701,0.04341668,0.0,1.0
hCoV-19/Germany/HH-HPI-p4926/2021,B.1.1.7,B.1.1.7,0.96,0.021633318,0.014843774,0.06341666,0.0,1.0
hCoV-19/USA/NY-Wadsworth-21041423-01/2021,C.37,B.1.617.1,0.18666667,0.026366666,0.026861185,0.096833326,0.685,0.31499999999999995
hCoV-19/Russia/SPE-RII-MH14609S/2021,B.1.1.7,B.1.1.7,0.99,0.006649994,0.0033654668,0.013333321,0.0,1.0
hCoV-19/Scotland/QEUH-135D192/2021,B.1.1.7,B.1.1.7,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/England/ALDP-2D1E637/2021,BA.1,BA.1,1.0,0.0001333332,0.0007333327,0.0033333302,0.0,1.0
hCoV-19/Belgium/AZDelta-15862-2114L/2021,B.1.525,B.1.525,0.20333333,0.029716665,0.026146378,0.10349999,0.315,0.685
hCoV-19/USA/NY-Wadsworth-21050622-01/2021,B.1.429,B.1.429,0.9433333,0.01974999,0.017943667,0.06349999,0.0,1.0
hCoV-19/England/OXON-F71A3A/2021,B.1.1.7,B.1.1.7,0.99333334,0.0037833296,0.0034988455,0.010083318,0.0,1.0
hCoV-19/USA/CA-CDC-FG-039523/2021,P.1,P.1,1.0,0.0018833316,0.002992163,0.00999999,0.0,1.0
hCoV-19/USA/CA-CDC-FG-051386/2021,B.1.621,B.1.621,0.18666667,0.030483333,0.024880107,0.09341666,0.265,0.735
hCoV-19/USA/NY-PRL-2021_0210_00G05/2021,B.1.526,B.1.526,0.9433333,0.011949992,0.01415743,0.050249994,0.0,1.0
hCoV-19/Brazil/SP-2228/2021,P.2,P.2,1.0,0.005216662,0.0038955421,0.013333321,0.0,1.0
hCoV-19/Scotland/QEUH-1C673D2/2021,AY.4,AY.4,1.0,0.0017333317,0.0025811256,0.0066666603,0.0,1.0
hCoV-19/England/ALDP-1DC0B83/2021,AY.4,AY.4,0.7,0.022033334,0.02648681,0.10341668,0.0,1.0
hCoV-19/USA/AK-PHL9902/2021,B.1.621,B.1.621,0.99666667,0.0026333309,0.0022654387,0.0066666603,0.0,1.0
hCoV-19/Switzerland/GE-HUG-35127274/2021,B.1.617.2,B.1.617.2,0.73,0.022299994,0.024945807,0.09675002,0.0,1.0
hCoV-19/USA/OH-CDC-QDX22052312/2021,P.2,P.2,0.9866667,0.018150005,0.021582605,0.06999999,0.0,1.0
hCoV-19/England/QEUH-129EAE6/2021,B.1.1.7,B.1.1.7,1.0,9.99999e-05,0.00056862354,0.0033333302,0.0,1.0
hCoV-19/Denmark/DCGC-170152/2021,B.1.617.2,B.1.617.2,0.91,0.024933344,0.029313175,0.10008335,0.0,1.0
hCoV-19/Somalia/NAMRU3_Mog_26/2021,B.1.1.7,B.1.1.7,0.98333335,0.0074166614,0.008275783,0.03333336,0.0,1.0
hCoV-19/England/ALDP-130506F/2021,B.1.1.7,B.1.1.7,0.99666667,0.0029333306,0.0013228745,0.0033333302,0.0,1.0
hCoV-19/Germany/NW-RKI-I-027599/2021,B.1.1.7,B.1.1.7,0.44333333,0.0509,0.059774056,0.20741671,0.0,1.0
hCoV-19/Estonia/Cov9918/2021,B.1.1.7,B.1.1.7,0.7633333,0.030416675,0.023431648,0.09341663,0.0,1.0
hCoV-19/England/CAMC-12990F8/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Denmark/DCGC-182483/2021,AY.4,AY.4,0.58666664,0.03088335,0.027007608,0.11008334,0.0,1.0
hCoV-19/England/ALDP-11CDFA4/2021,B.1.1.7,B.1.1.7,1.0,8.333325e-05,0.00052041595,8.332729e-05,0.0,1.0
hCoV-19/England/ALDP-1C5F63E/2021,AY.4,AY.4,1.0,0.00056666613,0.0014948044,0.0033333302,0.0,1.0
hCoV-19/Mexico/TAM-LANGEBIO_IMSS_1677/2021,P.1,P.1,1.0,0.0026166642,0.0033312878,0.00999999,0.0,1.0
hCoV-19/England/NEWC-20C1D0E/2021,B.1.617.2,B.1.617.2,0.64666665,0.023766665,0.02867657,0.10375005,0.0,1.0
hCoV-19/Scotland/QEUH-1969BDB/2021,B.1.617.2,B.1.617.2,0.74333334,0.02416666,0.030220872,0.12008333,0.0,1.0
hCoV-19/Scotland/QEUH-165863B/2021,B.1.617.2,B.1.617.2,0.81333333,0.025483329,0.023217423,0.089999974,0.0,1.0
hCoV-19/England/MILK-1DA01F0/2021,AY.4,AY.4,0.86,0.026499989,0.027057467,0.10683334,0.0,1.0
hCoV-19/Brazil/RJ-FUNED-330173134/2020,P.2,P.2,0.97333336,0.06306669,0.06261213,0.18666667,0.0,1.0
hCoV-19/England/MILK-1D01F02/2021,B.1.617.2,B.1.617.2,0.83,0.0475,0.05997739,0.23000002,0.0,1.0
hCoV-19/Peru/MDD-INS-1830/2021,C.37,C.37,0.79333335,0.05643335,0.04436153,0.19341666,0.0,1.0
