taxon,true_label,reference_predicted_label,reference_predicted_probability,mean_absolute_probability_change_reference_class,probability_sd_reference_class,probability_interval_width_reference_class,classification_switching_rate,prediction_agreement_rate
hCoV-19/USA/CA-CDC-STM-000020679/2021,B.1.429,B.1.621,0.29,0.031466667,0.03901309,0.14366667,0.07,0.9299999999999999
hCoV-19/England/MILK-1D9E641/2021,AY.4,AY.4,0.95,0.028716668,0.03811194,0.14699996,0.0,1.0
hCoV-19/Denmark/DCGC-146572/2021,B.1.617.2,B.1.617.2,0.92,0.04888334,0.043597147,0.16016662,0.0,1.0
hCoV-19/England/ALDP-1E61B74/2021,AY.4,AY.4,0.5466667,0.08109999,0.060334615,0.22675002,0.0,1.0
hCoV-19/England/MILK-1EDAF5C/2021,AY.4,AY.4,0.50333333,0.0387,0.045213766,0.16016668,0.165,0.835
hCoV-19/England/MILK-2D8801C/2021,BA.1,BA.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Switzerland/GE-DIA161340387301/2021,B.1.617.2,B.1.617.2,0.40666667,0.07911667,0.05787004,0.23008332,0.0,1.0
hCoV-19/England/ALDP-203CC98/2021,AY.4,AY.4,0.74,0.03501666,0.042396195,0.16016662,0.0,1.0
hCoV-19/England/QEUH-1BC8297/2021,AY.4,AY.4,0.81666666,0.024216663,0.030357825,0.12349999,0.0,1.0
hCoV-19/USA/UT-UPHL-210701318416/2021,B.1.427,B.1.526,0.24333334,0.038850002,0.04798356,0.18008333,0.395,0.605
hCoV-19/France/un-HMN-21022170133/2021,B.1.1.7,B.1.525,0.20666666,0.061866663,0.0644556,0.20674998,0.755,0.245
hCoV-19/Israel/HMO-VL-2658709/2021,B.1.1.7,B.1.1.7,0.28,0.03625,0.034872267,0.13674998,0.28,0.72
hCoV-19/England/NEWC-2022E35/2021,AY.4,AY.4,0.84,0.03111667,0.03845644,0.14349997,0.0,1.0
hCoV-19/England/NEWC-20216A7/2021,AY.4.2,AY.4,0.4,0.050216664,0.042329106,0.16675001,0.26,0.74
hCoV-19/England/QEUH-11CBB75/2021,B.1.1.7,B.1.1.7,1.0,8.333325e-05,0.00061801594,0.0,0.0,1.0
hCoV-19/USA/CA-UCSF-JD290/2021,B.1.427,B.1.427,0.69666666,0.048699997,0.060149815,0.24366665,0.0,1.0
hCoV-19/England/NEWC-20CC680/2021,AY.4,B.1.617.2,0.6433333,0.059483346,0.04104195,0.1600833,0.0,1.0
hCoV-19/USA/AL-CDC-STM-000738649/2021,B.1.617.2,B.1.617.2,0.81333333,0.03803333,0.041087158,0.15008336,0.0,1.0
hCoV-19/England/BRBR-1A1F881/2021,AY.4.2,AY.4.2,0.48,0.10686666,0.112197615,0.43008333,0.495,0.505
hCoV-19/India/HR-IGIB-606200936342/2021,B.1.617.1,B.1.617.1,0.43,0.07544999,0.09367045,0.35691664,0.01,0.99
hCoV-19/Australia/NSW-ICPMR-10575/2021,B.1.617.2,B.1.617.2,0.98333335,0.011899989,0.004955352,0.01666665,0.0,1.0
hCoV-19/Spain/AS-242188660/2021,C.37,C.37,0.7133333,0.043499995,0.050344545,0.19,0.0,1.0
hCoV-19/Israel/CVL-8023/2021,B.1.1.7,B.1.351,0.16333333,0.03363333,0.02991267,0.12025001,0.67,0.32999999999999996
hCoV-19/Brazil/SE-FIOCRUZ-1864/2021,P.2,P.2,0.99,0.009499996,0.009398583,0.03666669,0.0,1.0
hCoV-19/USA/OH-UHTL-1005/2021,B.1.621,B.1.621,0.9166667,0.018883329,0.022105647,0.08333331,0.0,1.0
hCoV-19/England/ALDP-2D89E4E/2021,BA.1,BA.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Chile/AP-115482/2021,P.1,P.1,0.57,0.11743332,0.12626848,0.47041667,0.045,0.955
hCoV-19/India/DL-NCDC-1909170/2021,B.1.525,B.1.525,0.31666666,0.0796,0.09390228,0.33033332,0.235,0.765
hCoV-19/Chile/VS-116417/2021,P.1,C.37,0.39,0.111400016,0.10240065,0.38683334,0.195,0.8049999999999999
hCoV-19/Sweden/21-51697/2021,B.1.1.7,B.1.1.7,0.77,0.034749996,0.041649565,0.14383328,0.0,1.0
hCoV-19/Canada/BC-BCCDC-44154/2021,P.2,P.2,1.0,0.0022499978,0.0032649199,0.00999999,0.0,1.0
hCoV-19/England/MILK-2D53566/2021,BA.1,BA.1,1.0,0.00018333316,0.000894271,0.0033333302,0.0,1.0
hCoV-19/USA/IL-CDC-ASC210108161/2021,P.1,B.1.617.1,0.19666667,0.039750006,0.034672976,0.13349998,0.63,0.37
hCoV-19/Sweden/SUS0004761/2021,B.1.617.2,B.1.1.7,0.31666666,0.0358,0.04443486,0.18333332,0.24,0.76
hCoV-19/England/CAMC-14E686B/2021,B.1.525,B.1.525,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/SouthAfrica/NICD-N9183/2021,B.1.351,B.1.351,0.28,0.049216665,0.05452194,0.21666667,0.225,0.775
hCoV-19/Canada/AB-ABPHL-17283/2021,A.23.1,A.23.1,0.86333334,0.12516667,0.21245815,0.76708335,0.095,0.905
hCoV-19/Germany/HH-HPI-p4699/2021,B.1.1.7,B.1.525,0.26,0.06393333,0.050849844,0.19341666,0.585,0.41500000000000004
hCoV-19/England/MILK-166EB15/2021,AY.4,AY.4,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/QEUH-135D5C3/2021,B.1.1.7,B.1.1.7,1.0,1.666665e-05,0.00023511203,0.0,0.0,1.0
hCoV-19/England/QEUH-F9073E/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/NY-PRL-0512_00B24/2021,B.1.526,B.1.526,0.9033333,0.027166676,0.035460446,0.13341665,0.0,1.0
hCoV-19/England/MILK-126F1E9/2021,B.1.1.7,B.1.1.7,1.0,1.666665e-05,0.00023511203,0.0,0.0,1.0
hCoV-19/Japan/PG-63307/2021,B.1.617.2,B.1.617.2,0.9633333,0.03323334,0.046801284,0.16058338,0.0,1.0
hCoV-19/Germany/NW-RKI-I-237513/2021,B.1.617.2,B.1.617.2,0.7733333,0.038466673,0.04721883,0.1735,0.0,1.0
hCoV-19/USA/MD-MDH-2898/2021,P.1,P.1,0.68666667,0.06848333,0.05893857,0.22708333,0.0,1.0
hCoV-19/Aruba/AW-RIVM-33421/2021,B.1.621,B.1.621,1.0,0.0004999995,0.0013228745,0.0033333302,0.0,1.0
hCoV-19/Mexico/CMX-INMEGEN-INDRE-05-03-260/2021,B.1.621,B.1.621,0.99333334,0.01241666,0.009193462,0.03675002,0.0,1.0
hCoV-19/England/PLYM-18CB1E5/2021,AY.4,AY.4,0.53,0.07446667,0.0905893,0.3473333,0.025,0.975
hCoV-19/India/JH-ILSGS02269/2021,B.1.617.1,B.1.617.1,0.68,0.056699995,0.06616306,0.25333333,0.0,1.0
hCoV-19/England/ALDP-167DF26/2021,AY.4,AY.4,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/SouthAfrica/NICD-R16946/2021,BA.1,BA.1,1.0,0.0005333328,0.0013515411,0.0033333302,0.0,1.0
hCoV-19/England/QEUH-129DC4B/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/MILK-1FB0058/2021,AY.4,AY.4,0.43333334,0.043216668,0.054382835,0.21041667,0.355,0.645
hCoV-19/SouthAfrica/VIDA-KRISP-K012902/2020,B.1.351,B.1.351,0.6066667,0.11160001,0.1113991,0.43024996,0.03,0.97
hCoV-19/Denmark/DCGC-182742/2021,B.1.617.2,B.1.617.2,0.59,0.06756668,0.06941838,0.27008337,0.0,1.0
hCoV-19/USA/AZ-ASPHL-4624/2021,B.1.621,B.1.621,0.7966667,0.08173334,0.061363723,0.24366659,0.0,1.0
hCoV-19/England/QEUH-12FC48E/2021,B.1.1.7,B.1.1.7,1.0,0.0002666664,0.0010728975,0.0033333302,0.0,1.0
hCoV-19/USA/MA-CDCBI-CRSP_Q2VE6A4YFENPKHTH/2021,B.1.617.2,B.1.617.2,0.9533333,0.014333335,0.017389143,0.06666666,0.0,1.0
hCoV-19/England/ALDP-1317176/2021,B.1.1.7,B.1.1.7,0.9066667,0.027500005,0.034330085,0.123333335,0.0,1.0
hCoV-19/England/MILK-1DCBE9E/2021,AY.4,AY.4.2,0.47,0.13048333,0.12694529,0.41691667,0.62,0.38
hCoV-19/Scotland/QEUH-1C687C6/2021,AY.4,AY.4,0.59,0.12160001,0.14533217,0.5734167,0.175,0.825
hCoV-19/France/NOR-IPP10049/2021,B.1.525,B.1.525,0.88,0.047849998,0.053261098,0.1903333,0.0,1.0
hCoV-19/Chile/RM-41885/2021,C.37,B.1.525,0.25,0.049166664,0.052974667,0.20358332,0.02,0.98
hCoV-19/Canada/BC-BCCDC-27085/2021,P.2,P.2,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/ALDP-1A39D19/2021,AY.4,AY.4,0.47,0.039933328,0.049433354,0.18699998,0.09,0.91
hCoV-19/England/ALDP-2041E4F/2021,AY.4,AY.4,0.47,0.051416665,0.054464154,0.20025,0.005,0.995
hCoV-19/England/MILK-18B1E27/2021,B.1.617.2,B.1.617.2,0.99666667,0.002883331,0.0041257646,0.013333321,0.0,1.0
hCoV-19/England/ALDP-1A40CB8/2021,AY.4,AY.4,0.40666667,0.08731666,0.09758525,0.387,0.195,0.8049999999999999
hCoV-19/Spain/NC-CHN-01003552/2021,B.1.1.7,B.1.1.7,0.89666665,0.025583334,0.030829169,0.11675,0.0,1.0
hCoV-19/Denmark/DCGC-147838/2021,B.1.617.2,B.1.617.2,0.75,0.0429,0.055412184,0.23016667,0.0,1.0
hCoV-19/Mexico/TAB-InDRE_FB19460_S4526/2021,C.37,C.37,0.95,0.02001666,0.025642361,0.09016669,0.0,1.0
hCoV-19/Turkey/HSGM-D5174/2021,B.1.617.2,B.1.617.2,0.9766667,0.0077000046,0.009905114,0.04008335,0.0,1.0
hCoV-19/England/QEUH-1BCC15A/2021,AY.4,AY.4,1.0,0.0070333267,0.0064359177,0.023333311,0.0,1.0
hCoV-19/Sweden/DC107771501/2021,B.1.1.7,B.1.1.7,0.34333333,0.065799996,0.07972522,0.29675,0.065,0.935
hCoV-19/England/ALDP-1F8D9FF/2021,AY.4,AY.4,0.54,0.045849994,0.054538876,0.19399998,0.015,0.985
hCoV-19/Scotland/QEUH-1CFF050/2021,AY.4,AY.4,0.8933333,0.0299,0.037797283,0.14341664,0.0,1.0
hCoV-19/Philippines/PH-PGC-19071/2021,P.3,P.3,0.18,0.061916664,0.07703151,0.2935,0.4,0.6
hCoV-19/England/MILK-1AE51F2/2021,AY.4,AY.4,0.7866667,0.03669998,0.025232935,0.09675002,0.0,1.0
hCoV-19/England/NEWC-20D3273/2021,B.1.617.2,B.1.617.2,0.8833333,0.029283337,0.029811777,0.11016667,0.0,1.0
hCoV-19/Denmark/DCGC-169771/2021,B.1.617.2,B.1.617.2,0.86333334,0.026316667,0.032970827,0.12024999,0.0,1.0
hCoV-19/USA/TX-HMH-MCoV-28464/2021,B.1.1.7,B.1.1.7,0.56666666,0.03968333,0.050528955,0.20033333,0.0,1.0
hCoV-19/Ireland/KY-NVRL-e84IRL39974/2021,B.1.1.7,B.1.1.7,0.41333333,0.07918333,0.07474482,0.27391666,0.01,0.99
hCoV-19/USA/IA-SHL-1837241/2021,B.1.617.2,B.1.617.2,0.44666666,0.056700002,0.06551757,0.24358329,0.195,0.8049999999999999
hCoV-19/USA/NY-NYCPHL-004470/2021,B.1.429,B.1.621,0.41333333,0.042050004,0.051439907,0.19683334,0.0,1.0
hCoV-19/England/ALDP-166F5DA/2021,AY.4,AY.4,0.99,0.010733331,0.00969966,0.03675002,0.0,1.0
hCoV-19/England/CAMC-13AF42F/2021,B.1.1.7,B.1.1.7,0.99666667,0.0027333307,0.0018330285,0.0066666603,0.0,1.0
hCoV-19/Canada/MB-NML-82831/2021,B.1.526,B.1.525,0.40666667,0.053166665,0.062415667,0.23024997,0.0,1.0
hCoV-19/England/ALDP-20D97F6/2021,AY.4.2,AY.4,0.38666666,0.044016667,0.052357677,0.20666665,0.305,0.6950000000000001
hCoV-19/England/PLYM-1E463AA/2021,AY.4,AY.4,0.9066667,0.02570001,0.03247392,0.12341666,0.0,1.0
hCoV-19/England/QEUH-1A1B73D/2021,AY.4,AY.4,0.93,0.027099993,0.031154793,0.113333344,0.0,1.0
hCoV-19/Austria/CeMM5364/2021,B.1.1.7,B.1.1.7,0.99333334,0.0050666616,0.0024016176,0.0066666603,0.0,1.0
hCoV-19/USA/NJ-PHEL-21-14772/2021,B.1.526,B.1.526,0.8833333,0.02921667,0.03452445,0.13683331,0.0,1.0
hCoV-19/England/QEUH-135ECFA/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Scotland/EDB16873/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/AR-CDC-LC0181531/2021,B.1.621,B.1.617.1,0.41333333,0.05041667,0.04834896,0.19016668,0.0,1.0
hCoV-19/England/BRBR-1C73555/2021,AY.4,AY.4,0.42,0.04146666,0.039916582,0.15041667,0.0,1.0
hCoV-19/England/ALDP-1561FBD/2021,B.1.617.1,B.1.617.1,0.45,0.043483324,0.04730407,0.19350001,0.0,1.0
hCoV-19/England/MILK-167F8A1/2021,B.1.617.2,B.1.617.2,0.58666664,0.040533327,0.046535242,0.17008334,0.0,1.0
hCoV-19/USA/CA-CDC-QDX25164373/2021,B.1.526,C.37,0.35333332,0.046383332,0.05695924,0.22016665,0.0,1.0
hCoV-19/USA/MN-MDH-15193/2021,B.1.617.2,AY.4,0.35666665,0.042400006,0.037937023,0.14341667,0.055,0.945
hCoV-19/England/CAMC-14E7299/2021,B.1.617.1,B.1.617.1,1.0,0.0029833305,0.0039355536,0.013333321,0.0,1.0
hCoV-19/England/QEUH-1A215C1/2021,B.1.617.2,B.1.617.2,0.96666664,0.020533348,0.027906675,0.11008334,0.0,1.0
hCoV-19/USA/AZ-ASU2618/2021,B.1.429,B.1.429,0.35666665,0.079683326,0.061762482,0.2400833,0.73,0.27
hCoV-19/Singapore/4555/2021,B.1.617.2,B.1.617.2,0.81,0.04118333,0.040374547,0.15675002,0.0,1.0
hCoV-19/England/MILK-1E72E0E/2021,B.1.617.2,B.1.617.2,0.5966667,0.036416665,0.043957427,0.18666667,0.0,1.0
hCoV-19/Denmark/DCGC-154955/2021,B.1.617.2,B.1.617.2,0.33,0.04423334,0.036167756,0.13341667,0.755,0.245
hCoV-19/USA/MA-CDCBI-CRSP_VXQQYLXWQTKJ4QM5/2021,B.1.617.2,B.1.617.2,0.68,0.048199996,0.06094328,0.23016667,0.0,1.0
hCoV-19/Brazil/ES-FIOCRUZ-33760/2020,P.2,P.2,0.9266667,0.026266666,0.031238776,0.11675,0.0,1.0
hCoV-19/England/PLYM-1DA5E12/2021,AY.4,AY.4,0.36,0.08846665,0.046186708,0.18341666,0.015,0.985
hCoV-19/USA/KS-KHEL-4513/2021,B.1.617.2,B.1.617.2,0.6333333,0.097600006,0.11420523,0.41008332,0.0,1.0
hCoV-19/England/NORT-1B9AC54/2021,B.1.1.7,B.1.617.1,0.26666668,0.046283342,0.044792656,0.17349997,0.335,0.665
hCoV-19/Spain/MD-HGUGM-685818/2021,B.1.621,B.1.621,0.6566667,0.04671667,0.058025666,0.21699995,0.0,1.0
hCoV-19/England/ALDP-1D18ADA/2021,AY.4,AY.4,0.97333336,0.01893334,0.025607534,0.09350002,0.0,1.0
hCoV-19/England/ALDP-109DC01/2021,B.1.1.7,B.1.1.7,1.0,0.0001666665,0.00072648254,0.0033333302,0.0,1.0
hCoV-19/England/MILK-2D8E7A8/2021,BA.1,BA.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/PLYM-1CFFE47/2021,AY.4,AY.4,0.58,0.05385,0.0636383,0.24358332,0.055,0.945
hCoV-19/Germany/HH-HPI-p4918/2021,B.1.1.7,B.1.1.7,0.6533333,0.038416687,0.0398578,0.15683335,0.0,1.0
hCoV-19/Turkey/HSGM-D3426/2021,B.1.617.2,B.1.617.2,0.8666667,0.032233328,0.037948783,0.13683331,0.0,1.0
hCoV-19/Chile/RM-106989/2021,P.1,B.1.617.1,0.35666665,0.04833334,0.043176524,0.17016664,0.02,0.98
hCoV-19/England/ALDP-1FCA13A/2021,AY.4.2,AY.4.2,0.5566667,0.069016665,0.06830436,0.26074997,0.225,0.775
hCoV-19/France/IDF-IPP12465/2021,B.1.351,B.1.351,1.0,0.0022999977,0.002776686,0.00999999,0.0,1.0
hCoV-19/England/ALDP-1CFFB22/2021,AY.4,AY.4,0.59,0.043600008,0.053809375,0.2100833,0.02,0.98
hCoV-19/Spain/CL-COV06865/2021,B.1.351,B.1.351,1.0,0.0012166655,0.0018908387,0.0066666603,0.0,1.0
hCoV-19/Belgium/rega-4874/2021,P.1,P.1,0.67,0.1275667,0.063088216,0.24033329,0.0,1.0
hCoV-19/England/MILK-2D433F6/2021,BA.1,BA.1,0.9866667,0.018233335,0.02535471,0.09016663,0.0,1.0
hCoV-19/England/ALDP-1DAE189/2021,AY.4,AY.4,0.6333333,0.044233333,0.053084407,0.21033329,0.0,1.0
hCoV-19/Ecuador/NIC-INSPI-342052/2021,C.37,B.1.525,0.34666666,0.0695,0.083267815,0.28691667,0.115,0.885
hCoV-19/Singapore/6716/2021,B.1.617.2,B.1.617.2,0.93,0.021733329,0.024416728,0.093333304,0.0,1.0
hCoV-19/Spain/MD-14302160/2021,B.1.621,B.1.621,0.9533333,0.13444999,0.21363792,0.7266667,0.07,0.9299999999999999
hCoV-19/Italy/EMR-C068-21-31/2021,B.1.617.2,B.1.617.2,0.75333333,0.035233326,0.040142953,0.14691663,0.0,1.0
hCoV-19/USA/VA_NIDDL_49439/2021,B.1.621,B.1.621,1.0,0.00036666633,0.0010429648,0.0033333302,0.0,1.0
hCoV-19/England/PHESW-YYBYS4W/2021,B.1.1.7,B.1.1.7,0.38,0.044133328,0.042423934,0.15008333,0.085,0.915
hCoV-19/England/ALDP-1F8CFFE/2021,AY.4,AY.4,0.63666666,0.045750007,0.047669787,0.19341666,0.0,1.0
hCoV-19/Botswana/R42B90_BHP_000842207/2021,BA.1,BA.1,0.99666667,0.0025499975,0.0032557182,0.00999999,0.0,1.0
hCoV-19/India/UK-NCDC-2609137/2021,B.1.617.1,B.1.617.1,0.7266667,0.043383345,0.04491218,0.17024994,0.0,1.0
hCoV-19/Spain/CL-COV06404/2021,B.1.351,B.1.351,0.95,0.016716655,0.0183392,0.07349998,0.0,1.0
hCoV-19/Germany/BY-RKI-I-146361/2021,B.1.525,B.1.525,0.85333335,0.07431668,0.05510795,0.22333336,0.0,1.0
hCoV-19/England/PLYM-1CFFC5C/2021,AY.4,AY.4,0.6766667,0.044899993,0.052682184,0.21375,0.0,1.0
hCoV-19/England/MILK-2D979F1/2021,BA.1,BA.1,1.0,0.000716666,0.001523062,0.0033333302,0.0,1.0
hCoV-19/England/ALDP-FAF5E7/2021,A.23.1,A.23.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/MILK-1EDAE9B/2021,AY.4,AY.4,0.67,0.0723,0.092124335,0.35716662,0.0,1.0
hCoV-19/USA/FL-CDC-QDX25848263/2021,P.1,P.1,1.0,0.003983332,0.011078996,0.033833385,0.0,1.0
hCoV-19/USA/NJ-PHEL-21-15651/2021,B.1.1.7,BA.1,0.17,0.02575,0.03186443,0.11683333,0.535,0.46499999999999997
hCoV-19/England/MILK-1DA337F/2021,AY.4,AY.4,0.56666666,0.07785,0.054647855,0.21333334,0.005,0.995
hCoV-19/Germany/NW-RKI-I-134208/2021,B.1.351,B.1.351,0.87333333,0.029883333,0.03165631,0.13,0.0,1.0
hCoV-19/England/NEWC-1ED8F4F/2021,AY.4,AY.4,0.64666665,0.13035002,0.13060802,0.50016665,0.07,0.9299999999999999
hCoV-19/USA/FL-CDC-QDX26032600/2021,P.1,P.1,0.99666667,0.017616665,0.019676547,0.06008333,0.0,1.0
hCoV-19/Netherlands/NH-AUMC-015524/2021,BA.1,BA.1,0.9633333,0.026699992,0.030230135,0.10708332,0.0,1.0
hCoV-19/USA/VA-DCLS-5250/2021,B.1.351,B.1.351,0.7366667,0.050766673,0.045101505,0.18349999,0.0,1.0
hCoV-19/USA/VT-CDCBI-CRSP_IONJ5PAHEMEOSQRC/2021,B.1.526,B.1.526,0.93666667,0.028416662,0.033074826,0.1269167,0.0,1.0
hCoV-19/England/MILK-1A0ACAB/2021,B.1.617.2,B.1.617.2,0.45666668,0.050083324,0.041252524,0.15666667,0.0,1.0
hCoV-19/England/MILK-1D0E3FA/2021,AY.4,AY.4,0.39333335,0.053833332,0.06512374,0.25016668,0.245,0.755
hCoV-19/USA/CA-CDPH-2000049174/2021,B.1.621,B.1.621,0.7366667,0.15343334,0.20316714,0.67375,0.01,0.99
hCoV-19/Colombia/MAG-INS-VG-1603/2021,B.1.621,B.1.621,0.6333333,0.07001667,0.084539734,0.3175,0.0,1.0
hCoV-19/Denmark/DCGC-153053/2021,AY.4,AY.4,0.5466667,0.040983338,0.047786444,0.18675,0.035,0.965
hCoV-19/Scotland/QEUH-1C81439/2021,AY.4,AY.4,0.97,0.024550032,0.02001854,0.0801667,0.0,1.0
hCoV-19/SouthAfrica/Tygerberg_3177/2021,BA.1,BA.1,1.0,1.666665e-05,0.00023511203,0.0,0.0,1.0
hCoV-19/England/MILK-12BEAA4/2021,B.1.1.7,B.1.1.7,0.98333335,0.008116662,0.009927387,0.03675002,0.0,1.0
hCoV-19/USA/FL-CDC-STM-000069551/2021,B.1.526,B.1.526,0.92,0.03218334,0.03368966,0.13999999,0.0,1.0
hCoV-19/Denmark/DCGC-131352/2021,B.1.617.2,B.1.617.2,0.55,0.065816656,0.04303536,0.16683328,0.0,1.0
hCoV-19/England/MILK-2D9AA64/2021,BA.1,BA.1,1.0,0.00029999972,0.0010104995,0.0033333302,0.0,1.0
hCoV-19/USA/FL-CDC-STM-000070002/2021,B.1.526,B.1.526,0.81666666,0.042666662,0.053207137,0.2166667,0.0,1.0
hCoV-19/Aruba/AW-RIVM-40527/2021,B.1.526,B.1.526,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/TX-HMH-MCoV-26098/2021,B.1.1.7,B.1.1.7,0.93,0.01926666,0.023608822,0.086916685,0.0,1.0
hCoV-19/England/ALDP-1CFA8B7/2021,B.1.617.2,B.1.617.2,0.9766667,0.018216668,0.025418496,0.09666669,0.0,1.0
hCoV-19/Denmark/DCGC-142445/2021,B.1.617.2,B.1.617.2,0.81666666,0.050999995,0.053519994,0.2233333,0.0,1.0
hCoV-19/England/PLYM-16465CA/2021,AY.4,AY.4,0.73333335,0.051083326,0.054292087,0.20350003,0.0,1.0
hCoV-19/Denmark/DCGC-182718/2021,AY.4,B.1.617.2,0.41333333,0.04895,0.051112704,0.22,0.01,0.99
hCoV-19/Germany/BE-RKI-I-124613/2021,B.1.617.1,B.1.429,0.25666666,0.030899996,0.03835262,0.147,0.165,0.835
hCoV-19/USA/WI-WSLH-214339/2021,B.1.427,B.1.427,0.57,0.056349996,0.065999895,0.24016666,0.0,1.0
hCoV-19/Mexico/CMX-LANGEBIO_IMSS_1462/2021,P.1,P.1,0.48,0.09325,0.11007971,0.41025,0.62,0.38
hCoV-19/England/MILK-1643C5F/2021,AY.4,AY.4,0.9066667,0.023249999,0.027708678,0.10674995,0.0,1.0
hCoV-19/Switzerland/GE-HUG-35195983/2021,B.1.617.2,B.1.617.2,0.19,0.026633333,0.030640496,0.12008333,0.035,0.965
hCoV-19/Scotland/QEUH-11CB36E/2021,B.1.1.7,B.1.1.7,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/India/AS-1828300223239/2021,B.1.617.1,B.1.617.1,0.7866667,0.054916684,0.05883904,0.22358328,0.0,1.0
hCoV-19/Spain/CT-HUVH-V222726/2021,B.1.621,B.1.621,0.9766667,0.009966675,0.013075644,0.050000012,0.0,1.0
hCoV-19/England/ALDP-167D973/2021,AY.4,AY.4,1.0,0.0001999998,0.00085893914,0.0033333302,0.0,1.0
hCoV-19/France/IDF-SLS762105001024/2021,B.1.525,B.1.526,0.18666667,0.030166667,0.037764534,0.15016668,0.5,0.5
hCoV-19/Norway/4670/2021,B.1.1.7,B.1.1.7,0.67,0.034316666,0.04233816,0.16341668,0.0,1.0
hCoV-19/Denmark/DCGC-131755/2021,B.1.617.2,B.1.617.2,0.94,0.023149991,0.028685411,0.1135,0.0,1.0
hCoV-19/Belgium/ULG-17341/2021,B.1.617.2,B.1.617.2,0.6933333,0.05548333,0.06719365,0.25699997,0.0,1.0
hCoV-19/Spain/CL-COV06874/2021,B.1.351,B.1.351,0.83,0.05163332,0.039298795,0.15008336,0.0,1.0
hCoV-19/England/ALDP-116F87C/2021,B.1.1.7,B.1.1.7,0.9033333,0.03683333,0.043420106,0.17008328,0.0,1.0
hCoV-19/USA/WA-S7313/2021,B.1.429,B.1.429,0.5233333,0.12314998,0.1227126,0.4601667,0.035,0.965
hCoV-19/USA/MN-CDC-IBX170805821300/2021,P.1,P.1,0.93,0.024450002,0.027003987,0.10008329,0.0,1.0
hCoV-19/USA/ME-CDC-LC0050046/2021,B.1.429,B.1.427,0.47666666,0.1814,0.18244866,0.72716665,0.725,0.275
hCoV-19/USA/WA-UW-21061729883/2021,P.1,P.1,1.0,0.006399996,0.009143058,0.03333336,0.0,1.0
hCoV-19/Scotland/QEUH-1F892BC/2021,B.1.617.2,B.1.617.2,0.74333334,0.06448333,0.07840378,0.29341668,0.0,1.0
hCoV-19/Ecuador/NIC-INSPI-335816/2021,P.1,P.1,0.76666665,0.060766667,0.077574275,0.28349996,0.0,1.0
hCoV-19/USA/NY-SRL_254434762/2021,B.1.526,B.1.526,0.6533333,0.050033335,0.06429812,0.26016665,0.0,1.0
hCoV-19/England/MILK-1647CD3/2021,B.1.617.2,B.1.617.2,0.8666667,0.060566675,0.071853586,0.24683332,0.0,1.0
hCoV-19/Germany/NW-RKI-I-181704/2021,P.1,P.1,0.6433333,0.061933335,0.07690427,0.3235833,0.0,1.0
hCoV-19/England/QEUH-D99184/2020,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Belgium/ULG-17738/2021,B.1.617.2,B.1.617.2,0.79333335,0.034216665,0.04443089,0.16691667,0.0,1.0
hCoV-19/England/PLYM-167B6D8/2021,B.1.617.2,B.1.617.2,0.5733333,0.10481667,0.1264298,0.50691664,0.345,0.655
hCoV-19/Denmark/DCGC-182211/2021,AY.4,AY.4,0.67,0.043299995,0.05445116,0.20708328,0.0,1.0
hCoV-19/Germany/NW-HHU-3091/2021,B.1.1.7,B.1.1.7,1.0,4.999995e-05,0.00040517445,0.0,0.0,1.0
hCoV-19/Denmark/DCGC-138309/2021,B.1.617.2,B.1.617.2,0.7266667,0.04964999,0.05684941,0.21008337,0.0,1.0
hCoV-19/England/PLYM-18BCF92/2021,AY.4,AY.4,0.74,0.10498333,0.12207225,0.47716665,0.04,0.96
hCoV-19/England/ALDP-20D646B/2021,AY.4,AY.4,0.92,0.020016672,0.022477096,0.08349997,0.0,1.0
hCoV-19/England/QEUH-196CBAB/2021,AY.4,AY.4,0.8566667,0.028533338,0.035131484,0.13,0.0,1.0
hCoV-19/England/ALDP-1674AC4/2021,AY.4,AY.4,0.61,0.04238333,0.049624145,0.19358337,0.0,1.0
hCoV-19/England/ALDP-2DC51E3/2021,BA.1,BA.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/India/MH-IGIB-GSEQ_1624/2021,B.1.525,B.1.525,0.74666667,0.11826666,0.1365012,0.43666664,0.0,1.0
